id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear,intakeMonthR
67136,Born in Shelter,Richard,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/23/2020,08/22/2020,Adolescent,Adolescent,8,22,2020,6,23,2020,February
67137,Born in Shelter,Henry,Domestic Short Hair,Orange,Cat,8 months.,Male,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67137,Born in Shelter,Henry,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,06/23/2020,08/29/2020,Adolescent,Adolescent,8,29,2020,6,23,2020,February
67138,Born in Shelter,Beatrice,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67138,Born in Shelter,Beatrice,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,06/23/2020,08/29/2020,Adolescent,Adolescent,8,29,2020,6,23,2020,February
67139,Born in Shelter,Elisabeth,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67139,Born in Shelter,Elisabeth,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,06/23/2020,08/29/2020,Adolescent,Adolescent,8,29,2020,6,23,2020,February
67140,Born in Shelter,Victoria,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67140,Born in Shelter,Victoria,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,06/23/2020,08/29/2020,Adolescent,Adolescent,8,29,2020,6,23,2020,February
67141,Born in Shelter,Kathryn,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67141,Born in Shelter,Kathryn,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,06/23/2020,08/29/2020,Adolescent,Adolescent,8,29,2020,6,23,2020,February
67143,Stray,Simon,Domestic Short Hair,Orange,Cat,4 years 8 months.,Male,Reclaimed,06/23/2020,06/24/2020,Adult,Adult,6,24,2020,6,23,2020,February
67148,Incompatible with owner lifestyle,Blue Bird,Domestic Short Hair,Black and Brown,Cat,1 year 4 months.,Female,Adoption,06/23/2020,07/02/2020,Adolescent,Adolescent,7,2,2020,6,23,2020,February
67149,Stray,Cinder,Domestic Long Hair,Black,Cat,1 year 2 months.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67149,Stray,Cinder,Domestic Long Hair,Black,Cat,1 year 2 months.,Female,Released To Wild,06/23/2020,08/13/2020,Adolescent,Adolescent,8,13,2020,6,23,2020,February
67150,Stray,Basalt,Domestic Short Hair,Brown and Black,Cat,8 months.,Male,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67150,Stray,Basalt,Domestic Short Hair,Brown and Black,Cat,8 months.,Male,Adoption,06/23/2020,08/18/2020,Adolescent,Adolescent,8,18,2020,6,23,2020,February
67151,Stray,Rhyolite,Domestic Short Hair,Brown and Black,Cat,8 months.,Male,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67151,Stray,Rhyolite,Domestic Short Hair,Brown and Black,Cat,8 months.,Male,Adoption,06/23/2020,09/06/2020,Adolescent,Adolescent,9,6,2020,6,23,2020,February
67152,Stray,Pumice,Domestic Short Hair,Brown and Black,Cat,8 months.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67152,Stray,Pumice,Domestic Short Hair,Brown and Black,Cat,8 months.,Female,Adoption,06/23/2020,09/06/2020,Adolescent,Adolescent,9,6,2020,6,23,2020,February
67153,Stray,Ashes,Domestic Short Hair,Black,Cat,1 year 1 month.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67153,Stray,Ashes,Domestic Short Hair,Black,Cat,1 year 1 month.,Female,Adoption,06/23/2020,08/24/2020,Adolescent,Adolescent,8,24,2020,6,23,2020,February
67154,Stray,Obsidian,Domestic Short Hair,Black,Cat,8 months.,Female,Foster,06/23/2020,06/23/2020,Adolescent,Adolescent,6,23,2020,6,23,2020,February
67154,Stray,Obsidian,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,06/23/2020,09/04/2020,Adolescent,Adolescent,9,4,2020,6,23,2020,February
67155,Police Assist,Regina,Domestic Long Hair,Torbie,Cat,2 years 4 months.,Female,Adoption,06/23/2020,08/31/2020,Adult,Adult,8,31,2020,6,23,2020,February
67157,Stray,George,Domestic Long Hair,Orange,Cat,3 years 11 months.,Male,Adoption,06/24/2020,07/10/2020,Adult,Adult,7,10,2020,6,24,2020,February
67158,Stray,Wolly,Domestic Short Hair,Buff,Cat,6 years 4 months.,Male,Adoption,06/24/2020,07/18/2020,Adult,Mature,7,18,2020,6,24,2020,February
67159,Stray,Hopscotch,Shar Pei/Bully Breed Mix,Chocolate,Dog,1 year 6 months.,Female,Adoption,06/24/2020,07/07/2020,Adolescent,Adolescent,7,7,2020,6,24,2020,February
67160,Stray,Akiko,Shar Pei/Bully Breed Mix,Brown,Dog,2 years 2 months.,Male,Adoption,06/24/2020,07/10/2020,Adult,Adult,7,10,2020,6,24,2020,February
67161,Stray,Sandlot,Domestic Short Hair,"Black, Brown and White",Cat,3 years 4 months.,Male,Adoption,06/24/2020,07/12/2020,Adult,Adult,7,12,2020,6,24,2020,February
67163,Stray,Hermosa,Domestic Short Hair,Dilute calico,Cat,1 year 3 months.,Female,Foster,06/24/2020,06/25/2020,Adolescent,Adolescent,6,25,2020,6,24,2020,February
67163,Stray,Hermosa,Domestic Short Hair,Dilute calico,Cat,1 year 3 months.,Female,Adoption,06/24/2020,09/01/2020,Adolescent,Adolescent,9,1,2020,6,24,2020,February
67164,Stray,Jason,Domestic Short Hair,Grey and black,Cat,8 months.,Male,Adoption,06/24/2020,07/11/2020,Adolescent,Adolescent,7,11,2020,6,24,2020,February
67165,Stray,Alexander,Domestic Short Hair,Grey and black,Cat,8 months.,Male,Adoption,06/24/2020,07/07/2020,Adolescent,Adolescent,7,7,2020,6,24,2020,February
67166,Sick/Injured,Nala,Husky/Mix,Orange and White,Dog,16 years 0 months.,Female,Reclaimed,06/24/2020,06/25/2020,Geriatric,Geriatric,6,25,2020,6,24,2020,February
67167,Litter relinquishment,Paige,Domestic Short Hair,Orange,Cat,8 months.,Female,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67167,Litter relinquishment,Paige,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoption,06/25/2020,07/11/2020,Adolescent,Adolescent,7,11,2020,6,25,2020,February
67168,Litter relinquishment,Patty,Domestic Short Hair,Dilute tortoiseshell,Cat,3 years 7 months.,Female,Adoption,06/25/2020,07/17/2020,Adult,Adult,7,17,2020,6,25,2020,February
67169,Litter relinquishment,Prue,Domestic Short Hair,Dilute tortoiseshell,Cat,8 months.,Female,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67169,Litter relinquishment,Prue,Domestic Short Hair,Dilute tortoiseshell,Cat,8 months.,Female,Adoption,06/25/2020,07/09/2020,Adolescent,Adolescent,7,9,2020,6,25,2020,February
67170,Litter relinquishment,Phoebe,Domestic Short Hair,Brown and Black,Cat,10 months.,Female,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67170,Litter relinquishment,Phoebe,Domestic Short Hair,Brown and Black,Cat,10 months.,Female,Adoption,06/25/2020,07/09/2020,Adolescent,Adolescent,7,9,2020,6,25,2020,February
67171,Litter relinquishment,Piper,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67171,Litter relinquishment,Piper,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Adoption,06/25/2020,07/10/2020,Adolescent,Adolescent,7,10,2020,6,25,2020,February
67172,Stray,Tish,Domestic Short Hair,Grey,Cat,8 months.,Female,Foster,06/25/2020,06/25/2020,Adolescent,Adolescent,6,25,2020,6,25,2020,February
67172,Stray,Tish,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoption,06/25/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,6,25,2020,February
67173,Stray,Helga,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Transfer,06/25/2020,07/10/2020,Adolescent,Adolescent,7,10,2020,6,25,2020,February
67174,Stray,Yogi,Labrador Retriever/Mix,Black and White,Dog,1 year 10 months.,Male,Adoption,06/25/2020,07/02/2020,Adolescent,Adolescent,7,2,2020,6,25,2020,February
67174,Stray,Yogi,Labrador Retriever/Mix,Black and White,Dog,1 year 10 months.,Male,Adoption,06/25/2020,08/27/2020,Adolescent,Adolescent,8,27,2020,6,25,2020,February
67175,Stray,Odyssey,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,06/25/2020,07/31/2020,Adolescent,Adolescent,7,31,2020,6,25,2020,February
67176,Moving,Molly,Beagle/Labrador Retriever,Black,Dog,8 months.,Female,Adoption,06/25/2020,07/04/2020,Adolescent,Adolescent,7,4,2020,6,25,2020,February
67177,Litter relinquishment,Twain,Domestic Medium Hair,Black and Brown,Cat,8 months.,Male,Foster,06/25/2020,06/25/2020,Adolescent,Adolescent,6,25,2020,6,25,2020,February
67177,Litter relinquishment,Twain,Domestic Medium Hair,Black and Brown,Cat,8 months.,Male,Foster,06/25/2020,07/20/2020,Adolescent,Adolescent,7,20,2020,6,25,2020,February
67177,Litter relinquishment,Twain,Domestic Medium Hair,Black and Brown,Cat,8 months.,Male,Adoption,06/25/2020,08/21/2020,Adolescent,Adolescent,8,21,2020,6,25,2020,February
67178,Litter relinquishment,Lolita,Domestic Long Hair,Black and Brown,Cat,8 months.,Female,Foster,06/25/2020,06/25/2020,Adolescent,Adolescent,6,25,2020,6,25,2020,February
67178,Litter relinquishment,Lolita,Domestic Long Hair,Black and Brown,Cat,8 months.,Female,Foster,06/25/2020,07/20/2020,Adolescent,Adolescent,7,20,2020,6,25,2020,February
67178,Litter relinquishment,Lolita,Domestic Long Hair,Black and Brown,Cat,8 months.,Female,Adoption,06/25/2020,08/11/2020,Adolescent,Adolescent,8,11,2020,6,25,2020,February
67179,Litter relinquishment,Rita,Domestic Medium Hair,Black and Brown,Cat,8 months.,Female,Foster,06/25/2020,06/25/2020,Adolescent,Adolescent,6,25,2020,6,25,2020,February
67179,Litter relinquishment,Rita,Domestic Medium Hair,Black and Brown,Cat,8 months.,Female,Foster,06/25/2020,07/20/2020,Adolescent,Adolescent,7,20,2020,6,25,2020,February
67179,Litter relinquishment,Rita,Domestic Medium Hair,Black and Brown,Cat,8 months.,Female,Adoption,06/25/2020,08/10/2020,Adolescent,Adolescent,8,10,2020,6,25,2020,February
67180,Litter relinquishment,Long Legs Louise,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Foster,06/25/2020,06/25/2020,Adolescent,Adolescent,6,25,2020,6,25,2020,February
67180,Litter relinquishment,Long Legs Louise,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Foster,06/25/2020,07/20/2020,Adolescent,Adolescent,7,20,2020,6,25,2020,February
67180,Litter relinquishment,Long Legs Louise,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Adoption,06/25/2020,08/13/2020,Adolescent,Adolescent,8,13,2020,6,25,2020,February
67181,Stray,Minnie M,Domestic Short Hair,Brown and Black,Cat,5 years 8 months.,Female,Adoption,06/25/2020,08/11/2020,Adult,Adult,8,11,2020,6,25,2020,February
67181,Stray,Minnie M,Domestic Short Hair,Brown and Black,Cat,5 years 8 months.,Female,Adoption,06/25/2020,09/24/2020,Adult,Adult,9,24,2020,6,25,2020,February
67182,Stray,Tina,Domestic Medium Hair,Grey,Cat,8 months.,Female,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67182,Stray,Tina,Domestic Medium Hair,Grey,Cat,8 months.,Female,Adoption,06/25/2020,07/31/2020,Adolescent,Adolescent,7,31,2020,6,25,2020,February
67183,Litter relinquishment,Danny Tanner,Domestic Short Hair,Orange,Cat,8 months.,Male,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67183,Litter relinquishment,Danny Tanner,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,06/25/2020,07/04/2020,Adolescent,Adolescent,7,4,2020,6,25,2020,February
67184,Litter relinquishment,DJ Tanner,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67184,Litter relinquishment,DJ Tanner,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,06/25/2020,07/07/2020,Adolescent,Adolescent,7,7,2020,6,25,2020,February
67185,Litter relinquishment,Stephanie Tanner,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,06/25/2020,06/26/2020,Adolescent,Adolescent,6,26,2020,6,25,2020,February
67185,Litter relinquishment,Stephanie Tanner,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,06/25/2020,07/26/2020,Adolescent,Adolescent,7,26,2020,6,25,2020,February
67187,Stray,Paka,Domestic Short Hair,Torbie,Cat,2 years 8 months.,Female,Foster,06/25/2020,06/27/2020,Adult,Adult,6,27,2020,6,25,2020,February
67187,Stray,Paka,Domestic Short Hair,Torbie,Cat,2 years 8 months.,Female,Adoption,06/25/2020,09/10/2020,Adult,Adult,9,10,2020,6,25,2020,February
67189,Stray,Joe,Domestic Short Hair,Brown and Black,Cat,8 months.,Male,Adoption,06/26/2020,07/09/2020,Adolescent,Adolescent,7,9,2020,6,26,2020,February
67190,Incompatible with owner lifestyle,Dakota,Domestic Long Hair,Calico,Cat,12 years 0 months.,Female,Adoption,06/26/2020,07/14/2020,Senior,Geriatric,7,14,2020,6,26,2020,February
67191,Stray,Laverne,Domestic Short Hair,Grey and White,Cat,1 year 1 month.,Female,Adoption,06/26/2020,07/27/2020,Adolescent,Adolescent,7,27,2020,6,26,2020,February
67194,Stray,Jock,Domestic Short Hair,Orange,Cat,8 months.,Male,Escaped,06/27/2020,08/15/2020,Adolescent,Adolescent,8,15,2020,6,27,2020,February
67195,Incompatible with owner lifestyle,Theo,"Golden Retriever/Poodle, Standard",Golden,Dog,11 months.,Male,Adoption,06/27/2020,07/06/2020,Adolescent,Adolescent,7,6,2020,6,27,2020,February
67196,Stray,Eyebrows,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/27/2020,07/11/2020,Adolescent,Adolescent,7,11,2020,6,27,2020,February
67198,Stray,Groceries,Miniature Pinscher/Pomeranian,Tan and White,Dog,8 years 0 months.,Male,Reclaimed,06/27/2020,06/28/2020,Mature,Mature,6,28,2020,6,27,2020,February
67199,Stray,Whipped Cream,Domestic Short Hair,Buff and white,Cat,8 months.,Female,Foster,06/27/2020,07/07/2020,Adolescent,Adolescent,7,7,2020,6,27,2020,February
67199,Stray,Whipped Cream,Domestic Short Hair,Buff and white,Cat,8 months.,Female,Adoption,06/27/2020,07/30/2020,Adolescent,Adolescent,7,30,2020,6,27,2020,February
67199,Stray,Whipped Cream,Domestic Short Hair,Buff and white,Cat,8 months.,Female,Adoption,06/27/2020,08/27/2020,Adolescent,Adolescent,8,27,2020,6,27,2020,February
67200,Born in Shelter,Chewy,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Foster,06/27/2020,06/27/2020,Adolescent,Adolescent,6,27,2020,6,27,2020,February
67200,Born in Shelter,Chewy,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Adoption,06/27/2020,09/04/2020,Adolescent,Adolescent,9,4,2020,6,27,2020,February
67201,Born in Shelter,Cheeto,Domestic Short Hair,Orange,Cat,8 months.,Male,Foster,06/27/2020,06/27/2020,Adolescent,Adolescent,6,27,2020,6,27,2020,February
67201,Born in Shelter,Cheeto,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,06/27/2020,09/04/2020,Adolescent,Adolescent,9,4,2020,6,27,2020,February
67202,Born in Shelter,Chester,Domestic Short Hair,Orange,Cat,8 months.,Male,Foster,06/27/2020,06/27/2020,Adolescent,Adolescent,6,27,2020,6,27,2020,February
67202,Born in Shelter,Chester,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,06/27/2020,09/04/2020,Adolescent,Adolescent,9,4,2020,6,27,2020,February
67205,Sick/Injured,Fluffy,Domestic Short Hair,White,Cat,2 years 2 months.,Male,Adoption,06/27/2020,08/06/2020,Adult,Adult,8,6,2020,6,27,2020,February
67206,Stray,Jaxon,Domestic Short Hair,Grey and White,Cat,2 years 4 months.,Male,Adoption,06/28/2020,07/16/2020,Adult,Adult,7,16,2020,6,28,2020,February
67207,Stray,Rez,Domestic Short Hair,Brown and Black,Cat,2 years 4 months.,Male,Adoption,06/28/2020,07/18/2020,Adult,Adult,7,18,2020,6,28,2020,February
67208,Police Assist,Murphy,"Poodle, Miniature/Mix",Black,Dog,13 years 5 months.,Male,Reclaimed,06/28/2020,06/29/2020,Senior,Geriatric,6,29,2020,6,28,2020,February
67209,Stray,Butch,Jack Russell Terrier,Brown and White,Dog,3 years 11 months.,Male,Reclaimed,06/28/2020,07/01/2020,Adult,Adult,7,1,2020,6,28,2020,February
67211,Stray,Dora,Pointer,White and Black,Dog,1 year 7 months.,Female,Adoption,06/29/2020,07/12/2020,Adolescent,Adolescent,7,12,2020,6,29,2020,February
67212,Incompatible with owner lifestyle,Venus,Domestic Short Hair,Tortoiseshell,Cat,1 year 2 months.,Female,Adoption,06/29/2020,07/13/2020,Adolescent,Adolescent,7,13,2020,6,29,2020,February
67213,Litter relinquishment,Raven,Domestic Short Hair,Calico,Cat,1 year 6 months.,Female,Foster,06/29/2020,07/03/2020,Adolescent,Adolescent,7,3,2020,6,29,2020,February
67213,Litter relinquishment,Raven,Domestic Short Hair,Calico,Cat,1 year 6 months.,Female,Adoption,06/29/2020,08/18/2020,Adolescent,Adolescent,8,18,2020,6,29,2020,February
67214,Litter relinquishment,Magpie,Domestic Short Hair,Calico,Cat,8 months.,Female,Foster,06/29/2020,07/03/2020,Adolescent,Adolescent,7,3,2020,6,29,2020,February
67214,Litter relinquishment,Magpie,Domestic Short Hair,Calico,Cat,8 months.,Female,Adoption,06/29/2020,08/17/2020,Adolescent,Adolescent,8,17,2020,6,29,2020,February
67215,Litter relinquishment,Crow,Domestic Short Hair,Buff and white,Cat,8 months.,Male,Foster,06/29/2020,07/03/2020,Adolescent,Adolescent,7,3,2020,6,29,2020,February
67215,Litter relinquishment,Crow,Domestic Short Hair,Buff and white,Cat,8 months.,Male,Adoption,06/29/2020,08/13/2020,Adolescent,Adolescent,8,13,2020,6,29,2020,February
67216,Litter relinquishment,Starling,Domestic Short Hair,Buff and white,Cat,8 months.,Male,Foster,06/29/2020,07/03/2020,Adolescent,Adolescent,7,3,2020,6,29,2020,February
67216,Litter relinquishment,Starling,Domestic Short Hair,Buff and white,Cat,8 months.,Male,Adoption,06/29/2020,08/18/2020,Adolescent,Adolescent,8,18,2020,6,29,2020,February
67217,Litter relinquishment,Cowbird,Domestic Short Hair,"Brown, Black and White",Cat,8 months.,Male,Foster,06/29/2020,07/03/2020,Adolescent,Adolescent,7,3,2020,6,29,2020,February
67217,Litter relinquishment,Cowbird,Domestic Short Hair,"Brown, Black and White",Cat,8 months.,Male,Adoption,06/29/2020,08/15/2020,Adolescent,Adolescent,8,15,2020,6,29,2020,February
67218,Incompatible with owner lifestyle,Winnie,Beagle/Labrador Retriever,Brown,Dog,9 months.,Female,Adoption,06/29/2020,07/04/2020,Adolescent,Adolescent,7,4,2020,6,29,2020,February
67220,Moving,Maggie May,Bully Breed Mix,Brown and White,Dog,6 years 3 months.,Female,Adoption,06/29/2020,07/18/2020,Adult,Mature,7,18,2020,6,29,2020,February
67221,Stray,Toro,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,06/29/2020,06/30/2020,Adolescent,Adolescent,6,30,2020,6,29,2020,February
67221,Stray,Toro,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/29/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,6,29,2020,February
67222,Stray,Various Vagrant,Beagle,Tricolour,Dog,3 years 4 months.,Male,Adoption,06/29/2020,07/12/2020,Adult,Adult,7,12,2020,6,29,2020,February
67223,Stray,Chuck Bass,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,06/29/2020,06/30/2020,Adolescent,Adolescent,6,30,2020,6,29,2020,February
67223,Stray,Chuck Bass,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,06/29/2020,07/19/2020,Adolescent,Adolescent,7,19,2020,6,29,2020,February
67223,Stray,Chuck Bass,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/29/2020,08/18/2020,Adolescent,Adolescent,8,18,2020,6,29,2020,February
67225,Stray,Okalla,Domestic Short Hair,Grey,Cat,1 year 4 months.,Male,Adoption,06/30/2020,07/28/2020,Adolescent,Adolescent,7,28,2020,6,30,2020,February
67226,Stray,Italy,Domestic Short Hair,Orange,Cat,8 months.,Male,Foster,06/30/2020,06/30/2020,Adolescent,Adolescent,6,30,2020,6,30,2020,February
67226,Stray,Italy,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,06/30/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,6,30,2020,February
67227,Stray,Draco,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,06/30/2020,07/10/2020,Adolescent,Adolescent,7,10,2020,6,30,2020,February
67228,Unable to Afford,Spade,Bully Breed Mix,Black and White,Dog,1 year 5 months.,Female,Adoption,06/30/2020,07/05/2020,Adolescent,Adolescent,7,5,2020,6,30,2020,February
67228,Unable to Afford,Spade,Bully Breed Mix,Black and White,Dog,1 year 5 months.,Female,Adoption,06/30/2020,07/25/2020,Adolescent,Adolescent,7,25,2020,6,30,2020,February
67230,Stray,Kylo Ren,Domestic Short Hair,Brown and Black,Cat,1 year 2 months.,Male,Foster,06/30/2020,07/08/2020,Adolescent,Adolescent,7,8,2020,6,30,2020,February
67230,Stray,Kylo Ren,Domestic Short Hair,Brown and Black,Cat,1 year 2 months.,Male,Adoption,06/30/2020,08/15/2020,Adolescent,Adolescent,8,15,2020,6,30,2020,February
67231,Stray,Shmi,Domestic Short Hair,Brown and Black,Cat,8 months.,Female,Foster,06/30/2020,07/08/2020,Adolescent,Adolescent,7,8,2020,6,30,2020,February
67231,Stray,Shmi,Domestic Short Hair,Brown and Black,Cat,8 months.,Female,Adoption,06/30/2020,08/14/2020,Adolescent,Adolescent,8,14,2020,6,30,2020,February
67232,Stray,Padme,Domestic Medium Hair,Brown and Black,Cat,8 months.,Female,Foster,06/30/2020,07/08/2020,Adolescent,Adolescent,7,8,2020,6,30,2020,February
67232,Stray,Padme,Domestic Medium Hair,Brown and Black,Cat,8 months.,Female,Adoption,06/30/2020,08/14/2020,Adolescent,Adolescent,8,14,2020,6,30,2020,February
67233,Stray,Leia,Domestic Medium Hair,Brown and Black,Cat,8 months.,Female,Foster,06/30/2020,07/08/2020,Adolescent,Adolescent,7,8,2020,6,30,2020,February
67233,Stray,Leia,Domestic Medium Hair,Brown and Black,Cat,8 months.,Female,Adoption,06/30/2020,08/13/2020,Adolescent,Adolescent,8,13,2020,6,30,2020,February
67234,Police Assist,George,Domestic Short Hair,Grey,Cat,10 years 4 months.,Male,Foster,06/30/2020,07/26/2020,Mature,Senior,7,26,2020,6,30,2020,February
67234,Police Assist,George,Domestic Short Hair,Grey,Cat,10 years 4 months.,Male,Adoption,06/30/2020,08/06/2020,Mature,Senior,8,6,2020,6,30,2020,February
67236,Stray,Marguerite,Domestic Medium Hair,Grey and White,Cat,1 year 5 months.,Female,Foster,07/02/2020,07/06/2020,Adolescent,Adolescent,7,6,2020,7,2,2020,February
67236,Stray,Marguerite,Domestic Medium Hair,Grey and White,Cat,1 year 5 months.,Female,Adoption,07/02/2020,07/29/2020,Adolescent,Adolescent,7,29,2020,7,2,2020,February
67237,Stray,Patricia,Beagle,Tricolour,Dog,6 years 4 months.,Female,Adoption,07/02/2020,07/17/2020,Adult,Mature,7,17,2020,7,2,2020,February
67238,Stray,Salem,Domestic Short Hair,Black,Cat,13 years 6 months.,Male,Reclaimed,07/02/2020,07/04/2020,Senior,Geriatric,7,4,2020,7,2,2020,February
67239,Incompatible with owner lifestyle,Veda,Bully Breed Mix,Black and White,Dog,7 years 10 months.,Female,Foster,07/02/2020,09/13/2020,Mature,Mature,9,13,2020,7,2,2020,February
67239,Incompatible with owner lifestyle,Veda,Bully Breed Mix,Black and White,Dog,7 years 10 months.,Female,Adoption,07/02/2020,10/06/2020,Mature,Mature,10,6,2020,7,2,2020,February
67240,Stray,Pebbles,Yorkshire Terrier Yorkie,Tan and Black,Dog,10 years 0 months.,Female,Reclaimed,07/02/2020,07/02/2020,Mature,Senior,7,2,2020,7,2,2020,February
67241,Sick/Injured,Pete,Domestic Short Hair,"Brown, Black and White",Cat,3 years 0 months.,Male,Adoption,07/03/2020,08/20/2020,Adult,Adult,8,20,2020,7,3,2020,February
67242,Stray,Jalapeno,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,07/04/2020,07/06/2020,Adolescent,Adolescent,7,6,2020,7,4,2020,February
67242,Stray,Jalapeno,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,07/04/2020,08/04/2020,Adolescent,Adolescent,8,4,2020,7,4,2020,February
67243,Stray,Poblano,Domestic Short Hair,Grey and black,Cat,8 months.,Male,Foster,07/04/2020,07/06/2020,Adolescent,Adolescent,7,6,2020,7,4,2020,February
67243,Stray,Poblano,Domestic Short Hair,Grey and black,Cat,8 months.,Male,Adoption,07/04/2020,08/07/2020,Adolescent,Adolescent,8,7,2020,7,4,2020,February
67244,Stray,Chile,Domestic Short Hair,Grey and black,Cat,8 months.,Female,Foster,07/04/2020,07/06/2020,Adolescent,Adolescent,7,6,2020,7,4,2020,February
67244,Stray,Chile,Domestic Short Hair,Grey and black,Cat,8 months.,Female,Adoption,07/04/2020,08/02/2020,Adolescent,Adolescent,8,2,2020,7,4,2020,February
67245,Stray,Guajillo,Domestic Short Hair,Grey and black,Cat,8 months.,Male,Foster,07/04/2020,07/06/2020,Adolescent,Adolescent,7,6,2020,7,4,2020,February
67245,Stray,Guajillo,Domestic Short Hair,Grey and black,Cat,8 months.,Male,Adoption,07/04/2020,08/04/2020,Adolescent,Adolescent,8,4,2020,7,4,2020,February
67246,Stray,Molly Baldwin?,Wire Fox Terrier,White and Brown,Dog,11 years 9 months.,Female,Reclaimed,07/04/2020,07/04/2020,Senior,Senior,7,4,2020,7,4,2020,February
67248,Incompatible with owner lifestyle,Joel,Domestic Short Hair,Black and Brown,Cat,7 years 4 months.,Male,Adoption,07/04/2020,07/18/2020,Mature,Mature,7,18,2020,7,4,2020,February
67249,Stray,Lucy,Heeler/Australian Cattle Dog,Black merle,Dog,11 months.,Female,Reclaimed,07/05/2020,07/06/2020,Adolescent,Adolescent,7,6,2020,7,5,2020,February
67250,Stray,Fiddle,Domestic Short Hair,Black and Brown,Cat,6 years 6 months.,Female,Transfer,07/05/2020,07/08/2020,Adult,Mature,7,8,2020,7,5,2020,February
