id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
47750,Abandoned,Pepper,Border Collie/Mix,Brown and White,Dog,4 years 7 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47750,Abandoned,Pepper,Border Collie/Mix,Brown and White,Dog,4 years 7 months.,Female,Adoption,03/27/2017,05/08/2017,Adult,Adult,05,08,2017,03,27,2017
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Foster,03/27/2017,04/22/2017,Adult,Adult,04,22,2017,03,27,2017
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Adoption,03/27/2017,05/09/2017,Adult,Adult,05,09,2017,03,27,2017
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Adoption,03/27/2017,01/18/2020,Adult,Adult,01,18,2020,03,27,2017
47751,Abandoned,Copper,Bully Breed Mix/Border Collie,Brown and White,Dog,4 years 9 months.,Male,Adoption,03/27/2017,07/25/2020,Adult,Adult,07,25,2020,03,27,2017
47752,Abandoned,Pistol Pete,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Male,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47752,Abandoned,Pistol Pete,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Male,Foster,03/27/2017,04/22/2017,Adult,Adult,04,22,2017,03,27,2017
47752,Abandoned,Pistol Pete,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Male,Adoption,03/27/2017,05/16/2017,Adult,Adult,05,16,2017,03,27,2017
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Foster,03/27/2017,04/22/2017,Adult,Adult,04,22,2017,03,27,2017
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Adoption,03/27/2017,05/10/2017,Adult,Adult,05,10,2017,03,27,2017
47753,Abandoned,King,Border Collie/Mix,Black and White,Dog,4 years 3 months.,Male,Adoption,03/27/2017,07/23/2018,Adult,Adult,07,23,2018,03,27,2017
47754,Abandoned,Chutney,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47754,Abandoned,Chutney,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/10/2017,Adult,Adult,05,10,2017,03,27,2017
47755,Abandoned,Lucy Lu,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47755,Abandoned,Lucy Lu,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,04/22/2017,Adult,Adult,04,22,2017,03,27,2017
47755,Abandoned,Lucy Lu,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/12/2017,Adult,Adult,05,12,2017,03,27,2017
47756,Abandoned,Vista,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47756,Abandoned,Vista,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,04/21/2017,Adult,Adult,04,21,2017,03,27,2017
47756,Abandoned,Vista,Border Collie/Mix,Black and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/09/2017,Adult,Adult,05,09,2017,03,27,2017
47757,Abandoned,Honey,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Foster,03/27/2017,03/29/2017,Adult,Adult,03,29,2017,03,27,2017
47757,Abandoned,Honey,Border Collie/Mix,Brown and White,Dog,3 years 3 months.,Female,Adoption,03/27/2017,05/09/2017,Adult,Adult,05,09,2017,03,27,2017
47759,Stray,Sam,Chihuahua/Mix,Tan,Dog,15 years 3 months.,Female,Foster,03/27/2017,04/22/2017,Geriatric,Geriatric,04,22,2017,03,27,2017
47759,Stray,Sam,Chihuahua/Mix,Tan,Dog,15 years 3 months.,Female,Adoption,03/27/2017,07/16/2017,Geriatric,Geriatric,07,16,2017,03,27,2017
47760,Abandoned,Maverick,German Shepherd Dog,Ruddy,Dog,4 years 9 months.,Male,Adoption,03/27/2017,04/02/2017,Adult,Adult,04,02,2017,03,27,2017
47762,Abandoned,Lola,Chihuahua,Tan,Dog,8 years 3 months.,Female,Adoption,03/27/2017,05/19/2017,Mature,Mature,05,19,2017,03,27,2017
47763,Abandoned,Robin,DSH/Unknown,Black,Cat,10 years 3 months.,Female,Adoption,03/28/2017,04/08/2017,Mature,Senior,04,08,2017,03,28,2017
47764,Abandoned,Monet,Pitbull/Mix,Brown,Dog,5 years 4 months.,Female,Adoption,03/28/2017,04/29/2017,Adult,Adult,04,29,2017,03,28,2017
47765,Abandoned,Blaze,Weimaraner/Terrier,Blue,Dog,5 years 7 months.,Male,Transfer,03/28/2017,04/19/2017,Adult,Adult,04,19,2017,03,28,2017
47766,Abandoned,Peanut,Pit Bull Terrier,Brown,Dog,4 years 3 months.,Male,Adoption,03/28/2017,05/03/2017,Adult,Adult,05,03,2017,03,28,2017
47766,Abandoned,Peanut,Pit Bull Terrier,Brown,Dog,4 years 3 months.,Male,Adoption,03/28/2017,05/25/2017,Adult,Adult,05,25,2017,03,28,2017
47767,Abandoned,Xavier,DSH/Unknown,Brown and Black,Cat,7 years 10 months.,Male,Adoption,03/28/2017,04/07/2017,Mature,Mature,04,07,2017,03,28,2017
47768,Abandoned,Sapphire,Domestic Medium Hair,Grey,Cat,5 years 10 months.,Female,Adoption,03/28/2017,04/02/2017,Adult,Adult,04,02,2017,03,28,2017
47769,Abandoned,Enzo,Chihuahua/Miniature Pinscher,White,Dog,3 years 10 months.,Male,Adoption,03/28/2017,04/04/2017,Adult,Adult,04,04,2017,03,28,2017
47770,Abandoned,Little,Rat Terrier/Mix,Cream,Dog,9 years 3 months.,Female,Adoption,03/28/2017,04/04/2017,Mature,Senior,04,04,2017,03,28,2017
47770,Abandoned,Little,Rat Terrier/Mix,Cream,Dog,9 years 3 months.,Female,Adoption,03/28/2017,05/07/2017,Mature,Senior,05,07,2017,03,28,2017
47771,Abandoned,Chica,Rat Terrier/Beagle,Tricolour,Dog,10 years 3 months.,Female,Adoption,03/28/2017,04/01/2017,Mature,Senior,04,01,2017,03,28,2017
47771,Abandoned,Chica,Rat Terrier/Beagle,Tricolour,Dog,10 years 3 months.,Female,Adoption,03/28/2017,04/10/2017,Mature,Senior,04,10,2017,03,28,2017
55297,Owner Died,Batman,Domestic Short Hair,Black and White,Cat,13 years 3 months.,Male,Adoption,03/31/2017,04/07/2017,Senior,Geriatric,04,07,2017,03,31,2017
55297,Owner Died,Batman,Domestic Short Hair,Black and White,Cat,13 years 3 months.,Male,Adoption,03/31/2017,06/20/2017,Senior,Geriatric,06,20,2017,03,31,2017
55297,Owner Died,Batman,Domestic Short Hair,Black and White,Cat,13 years 3 months.,Male,Adoption,03/31/2017,08/13/2017,Senior,Geriatric,08,13,2017,03,31,2017
55298,Stray,Marcus Antonius,Domestic Long Hair,Golden,Cat,5 years 3 months.,Male,Adoption,03/31/2017,04/12/2017,Adult,Adult,04,12,2017,03,31,2017
55299,Stray,Grasshopper,Domestic Short Hair,Tortoiseshell,Cat,7 years 3 months.,Female,Foster,03/31/2017,04/07/2017,Mature,Mature,04,07,2017,03,31,2017
55299,Stray,Grasshopper,Domestic Short Hair,Tortoiseshell,Cat,7 years 3 months.,Female,Foster,03/31/2017,04/25/2017,Mature,Mature,04,25,2017,03,31,2017
55299,Stray,Grasshopper,Domestic Short Hair,Tortoiseshell,Cat,7 years 3 months.,Female,Adoption,03/31/2017,07/07/2017,Mature,Mature,07,07,2017,03,31,2017
55300,TNR - Trap/Neuter/Release,Jay Jay,Domestic Short Hair,Orange,Cat,4 years 3 months.,Male,Adoption,03/31/2017,04/07/2017,Adult,Adult,04,07,2017,03,31,2017
55301,Stray,Ginger Zee,Domestic Short Hair,Orange,Cat,4 years 3 months.,Female,Adoption,03/31/2017,04/07/2017,Adult,Adult,04,07,2017,03,31,2017
55301,Stray,Ginger Zee,Domestic Short Hair,Orange,Cat,4 years 3 months.,Female,Adoption,03/31/2017,03/02/2018,Adult,Adult,03,02,2018,03,31,2017
55301,Stray,Ginger Zee,Domestic Short Hair,Orange,Cat,4 years 3 months.,Female,Adoption,03/31/2017,01/08/2019,Adult,Adult,01,08,2019,03,31,2017
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,03/29/2017,Adult,Adult,03,29,2017,03,29,2017
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/15/2017,Adult,Adult,04,15,2017,03,29,2017
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/22/2017,Adult,Adult,04,22,2017,03,29,2017
55302,Unable to Afford,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Male,Adoption,03/29/2017,04/28/2017,Adult,Adult,04,28,2017,03,29,2017
55303,Unsuitable Accommodation,Binks,Domestic Short Hair,Black,Cat,5 years 3 months.,Male,Foster,03/31/2017,04/27/2017,Adult,Adult,04,27,2017,03,31,2017
55303,Unsuitable Accommodation,Binks,Domestic Short Hair,Black,Cat,5 years 3 months.,Male,Adoption,03/31/2017,07/14/2017,Adult,Adult,07,14,2017,03,31,2017
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,03/29/2017,Adult,Adult,03,29,2017,03,29,2017
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/15/2017,Adult,Adult,04,15,2017,03,29,2017
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Foster,03/29/2017,04/22/2017,Adult,Adult,04,22,2017,03,29,2017
55304,Unable to Afford,Biscuit,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,3 years 5 months.,Male,Adoption,03/29/2017,04/28/2017,Adult,Adult,04,28,2017,03,29,2017
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Foster,03/29/2017,03/29/2017,Adult,Adult,03,29,2017,03,29,2017
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/15/2017,Adult,Adult,04,15,2017,03,29,2017
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/22/2017,Adult,Adult,04,22,2017,03,29,2017
55305,Unable to Afford,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,3 years 5 months.,Female,Adoption,03/29/2017,04/28/2017,Adult,Adult,04,28,2017,03,29,2017
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Foster,03/29/2017,03/29/2017,Adult,Adult,03,29,2017,03,29,2017
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/15/2017,Adult,Adult,04,15,2017,03,29,2017
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Foster,03/29/2017,04/22/2017,Adult,Adult,04,22,2017,03,29,2017
55307,Unable to Afford,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,3 years 5 months.,Female,Adoption,03/29/2017,04/28/2017,Adult,Adult,04,28,2017,03,29,2017
55308,Unsuitable Accommodation,Gus,Labrador Retriever/Mix,Black and White,Dog,5 years 6 months.,Male,Reclaimed,03/31/2017,04/01/2017,Adult,Adult,04,01,2017,03,31,2017
55322,Stray,Penny,Chihuahua/Mix,Brown and White,Dog,4 years 5 months.,Female,Adoption,03/30/2017,04/10/2017,Adult,Adult,04,10,2017,03,30,2017
55322,Stray,Penny,Chihuahua/Mix,Brown and White,Dog,4 years 5 months.,Female,Adoption,03/30/2017,03/25/2018,Adult,Adult,03,25,2018,03,30,2017
55323,Stray,Whisky,Shep Mix/Hound,Black and Tan,Dog,3 years 9 months.,Male,Adoption,03/30/2017,04/12/2017,Adult,Adult,04,12,2017,03,30,2017
55334,Stray,Hermie,Pitbull/Mix,White and Tan,Dog,5 years 3 months.,Male,Adoption,03/29/2017,04/09/2017,Adult,Adult,04,09,2017,03,29,2017
55335,Stray,Tuff,Hound/German Shepherd Dog,Brown,Dog,5 years 2 months.,Male,Foster,03/31/2017,04/06/2017,Adult,Adult,04,06,2017,03,31,2017
55335,Stray,Tuff,Hound/German Shepherd Dog,Brown,Dog,5 years 2 months.,Male,Adoption,03/31/2017,04/25/2017,Adult,Adult,04,25,2017,03,31,2017
55336,Stray,Fuzz Ball,Domestic Long Hair,Orange,Cat,6 years 3 months.,Male,Adoption,03/31/2017,04/13/2017,Adult,Mature,04,13,2017,03,31,2017
55336,Stray,Fuzz Ball,Domestic Long Hair,Orange,Cat,6 years 3 months.,Male,Adoption,03/31/2017,04/14/2018,Adult,Mature,04,14,2018,03,31,2017
55337,Stray,Sally,Domestic Short Hair,Tabby,Cat,5 years 10 months.,Female,Adoption,03/29/2017,04/09/2017,Adult,Adult,04,09,2017,03,29,2017
55338,Stray,Otis,Hound/Mix,Brown and White,Dog,3 years 5 months.,Male,Adoption,03/31/2017,04/06/2017,Adult,Adult,04,06,2017,03,31,2017
55338,Stray,Otis,Hound/Mix,Brown and White,Dog,3 years 5 months.,Male,Adoption,03/31/2017,10/21/2017,Adult,Adult,10,21,2017,03,31,2017
55339,Stray,Otis,Hound,Brown,Dog,3 years 5 months.,Male,Adoption,03/31/2017,04/06/2017,Adult,Adult,04,06,2017,03,31,2017
55350,Unsuitable Accommodation,Angel,Husky,Grey and White,Dog,4 years 10 months.,Female,Transfer,04/01/2017,04/29/2017,Adult,Adult,04,29,2017,04,01,2017
55351,Stray,Oscar,Labrador Retriever/American Bulldog,Brown,Dog,4 years 5 months.,Male,Reclaimed,04/01/2017,04/03/2017,Adult,Adult,04,03,2017,04,01,2017
55351,Stray,Oscar,Labrador Retriever/American Bulldog,Brown,Dog,4 years 5 months.,Male,Adoption,04/01/2017,04/07/2017,Adult,Adult,04,07,2017,04,01,2017
55352,Incompatible with owner lifestyle,Dilenne,Domestic Long Hair,Brown and Black,Cat,10 years 3 months.,Female,Adoption,04/01/2017,04/07/2017,Mature,Senior,04,07,2017,04,01,2017
55354,Incompatible with owner lifestyle,Winnie,Domestic Short Hair,Black,Cat,15 years 3 months.,Female,Adoption,04/01/2017,04/28/2017,Geriatric,Geriatric,04,28,2017,04,01,2017
55355,Stray,Ria,Domestic Long Hair,Tortoiseshell,Cat,14 years 3 months.,Female,Transfer,04/02/2017,04/03/2017,Senior,Geriatric,04,03,2017,04,02,2017
55357,Unable to Afford,Oreo,Labrador Retriever/Pit Bull Terrier,Black and White,Dog,3 years 6 months.,Female,Adoption,04/02/2017,04/11/2017,Adult,Adult,04,11,2017,04,02,2017
55357,Unable to Afford,Oreo,Labrador Retriever/Pit Bull Terrier,Black and White,Dog,3 years 6 months.,Female,Adoption,04/02/2017,06/27/2017,Adult,Adult,06,27,2017,04,02,2017
55358,Police Assist,Ki,Shep Mix,Tan,Dog,4 years 3 months.,Male,Adoption,04/02/2017,05/15/2017,Adult,Adult,05,15,2017,04,02,2017
55359,Stray,Sharu,Domestic Short Hair,Brown and Black,Cat,11 years 9 months.,Female,Transfer,04/03/2017,04/28/2017,Senior,Senior,04,28,2017,04,03,2017
55360,Unable to Afford,Jinx,Domestic Short Hair,Tortoiseshell,Cat,16 years 1 month.,Female,Adoption,04/03/2017,04/07/2017,Geriatric,Geriatric,04,07,2017,04,03,2017
55361,Incompatible with owner lifestyle,Sweeny,Siamese/Mix,Seal,Cat,8 years 3 months.,Female,Adoption,04/03/2017,04/18/2017,Mature,Mature,04,18,2017,04,03,2017
55362,Stray,Lucy,Shep Mix,Black,Dog,5 years 3 months.,Female,Reclaimed,04/03/2017,04/03/2017,Adult,Adult,04,03,2017,04,03,2017
55364,Incompatible with owner lifestyle,Maverick,Terrier,Fawn,Dog,4 years 8 months.,Male,Reclaimed,04/03/2017,04/04/2017,Adult,Adult,04,04,2017,04,03,2017
55365,Incompatible with owner lifestyle,Sprout,Labrador Retriever/Terrier,Golden,Dog,11 years 9 months.,Male,Adoption,04/03/2017,04/22/2017,Senior,Senior,04,22,2017,04,03,2017
55366,Incompatible with owner lifestyle,Rafe,Domestic Short Hair,Brown and Black,Cat,4 years 4 months.,Male,Adoption,04/03/2017,04/07/2017,Adult,Adult,04,07,2017,04,03,2017
55369,Unsuitable Accommodation,Mango,Domestic Short Hair,Orange,Cat,14 years 4 months.,Female,Transfer,04/03/2017,05/15/2017,Senior,Geriatric,05,15,2017,04,03,2017
55370,Abandoned,Mindy,Calico,Tabbico,Cat,3 years 3 months.,Female,Foster,04/03/2017,04/04/2017,Adult,Adult,04,04,2017,04,03,2017
55370,Abandoned,Mindy,Calico,Tabbico,Cat,3 years 3 months.,Female,Foster,04/03/2017,04/18/2017,Adult,Adult,04,18,2017,04,03,2017
55370,Abandoned,Mindy,Calico,Tabbico,Cat,3 years 3 months.,Female,Adoption,04/03/2017,06/06/2017,Adult,Adult,06,06,2017,04,03,2017
55371,Abandoned,Ronan,Calico,Tabby,Cat,3 weeks.,Female,Foster,04/03/2017,04/04/2017,Kitten,Puppy,04,04,2017,04,03,2017
55371,Abandoned,Ronan,Calico,Tabby,Cat,3 weeks.,Female,Foster,04/03/2017,04/18/2017,Kitten,Puppy,04,18,2017,04,03,2017
55372,Unsuitable Accommodation,Queen,Chihuahua/Rat Terrier,Tan and White,Dog,5 years 3 months.,Female,Adoption,04/03/2017,04/23/2017,Adult,Adult,04,23,2017,04,03,2017
55373,Unsuitable Accommodation,Kai,Pitbull,Blue,Dog,7 years 2 months.,Female,Adoption,04/03/2017,04/13/2017,Mature,Mature,04,13,2017,04,03,2017
55375,Stray,Nusan,Domestic Short Hair,White,Cat,4 years 8 months.,Unknown,Transfer,04/04/2017,04/17/2017,Adult,Adult,04,17,2017,04,04,2017
55376,Owner Died,Athena,Domestic Short Hair,Black and White,Cat,5 years 3 months.,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,04,05,2017,04,04,2017
55376,Owner Died,Athena,Domestic Short Hair,Black and White,Cat,5 years 3 months.,Female,Foster,04/04/2017,08/31/2017,Adult,Adult,08,31,2017,04,04,2017
55376,Owner Died,Athena,Domestic Short Hair,Black and White,Cat,5 years 3 months.,Female,Adoption,04/04/2017,12/01/2017,Adult,Adult,12,01,2017,04,04,2017
55377,Owner Died,Aphrodite,Siamese,Chocolate Point,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,04,05,2017,04,04,2017
55377,Owner Died,Aphrodite,Siamese,Chocolate Point,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/01/2017,Adult,Adult,06,01,2017,04,04,2017
55377,Owner Died,Aphrodite,Siamese,Chocolate Point,Cat,3 years 3 months.,Female,Adoption,04/04/2017,11/06/2019,Adult,Adult,11,06,2019,04,04,2017
55378,Owner Died,Artemis,Domestic Short Hair,Black,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,04,05,2017,04,04,2017
55378,Owner Died,Artemis,Domestic Short Hair,Black,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/02/2017,Adult,Adult,06,02,2017,04,04,2017
55379,Owner Died,Mercury,Domestic Short Hair,Grey,Cat,3 years 6 months.,Male,Foster,04/04/2017,04/05/2017,Adult,Adult,04,05,2017,04,04,2017
55379,Owner Died,Mercury,Domestic Short Hair,Grey,Cat,3 years 6 months.,Male,Adoption,04/04/2017,06/01/2017,Adult,Adult,06,01,2017,04,04,2017
55380,Owner Died,Jupiter,Domestic Short Hair,Grey,Cat,4 years 9 months.,Male,Foster,04/04/2017,04/05/2017,Adult,Adult,04,05,2017,04,04,2017
55380,Owner Died,Jupiter,Domestic Short Hair,Grey,Cat,4 years 9 months.,Male,Adoption,04/04/2017,06/01/2017,Adult,Adult,06,01,2017,04,04,2017
55381,Stray,Rat-ta-tat,Domestic Short Hair,Black,Cat,4 years 2 months.,Male,Adoption,04/04/2017,04/18/2017,Adult,Adult,04,18,2017,04,04,2017
55382,Owner Died,Junetta,Domestic Short Hair,Orange,Cat,10 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Mature,Senior,04,06,2017,04,04,2017
55382,Owner Died,Junetta,Domestic Short Hair,Orange,Cat,10 years 3 months.,Female,Transfer,04/04/2017,07/06/2017,Mature,Senior,07,06,2017,04,04,2017
55383,Owner Died,Emmy,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,04,06,2017,04,04,2017
55383,Owner Died,Emmy,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/18/2017,Adult,Adult,06,18,2017,04,04,2017
55384,Owner Died,Henrietta,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,04,06,2017,04,04,2017
55384,Owner Died,Henrietta,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/07/2017,Adult,Adult,06,07,2017,04,04,2017
55385,Owner Died,Rowena,Domestic Short Hair,Tortoiseshell,Cat,3 years 9 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,04,06,2017,04,04,2017
55385,Owner Died,Rowena,Domestic Short Hair,Tortoiseshell,Cat,3 years 9 months.,Female,Transfer,04/04/2017,06/23/2017,Adult,Adult,06,23,2017,04,04,2017
55386,Owner Died,Libby,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,04,06,2017,04,04,2017
55386,Owner Died,Libby,Domestic Short Hair,Tortoiseshell,Cat,3 years 3 months.,Female,Adoption,04/04/2017,06/21/2017,Adult,Adult,06,21,2017,04,04,2017
55389,Stray,Vulcan,Domestic Short Hair,Brown and Black,Cat,4 years 3 months.,Male,Adoption,04/04/2017,04/12/2017,Adult,Adult,04,12,2017,04,04,2017
55391,Stray,Reverend Bell,German Shepherd Dog,Brown and Black,Dog,10 years 3 months.,Male,Reclaimed,04/05/2017,04/06/2017,Mature,Senior,04,06,2017,04,05,2017
55394,Stray,Annie,Shih Tzu,White and Tan,Dog,15 years 3 months.,Female,Reclaimed,04/05/2017,04/06/2017,Geriatric,Geriatric,04,06,2017,04,05,2017
55395,Stray,Munster,"Poodle, Miniature/Mix",Black,Dog,9 years 3 months.,Male,Adoption,04/05/2017,04/13/2017,Mature,Senior,04,13,2017,04,05,2017
55396,Abandoned,Gray,Domestic Short Hair,Grey and White,Cat,3 weeks.,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,03,20,2017,03,18,2017
55397,Abandoned,Brown,Domestic Short Hair,Brown and Black,Cat,3 weeks.,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,03,20,2017,03,18,2017
55398,Abandoned,White,Domestic Short Hair,White and Black,Cat,3 weeks.,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,03,20,2017,03,18,2017
55399,Abandoned,Black,Domestic Short Hair,Black and White,Cat,1 week.,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,03,20,2017,03,18,2017
55400,Stray,Amos,Coonhound,Tricolour,Dog,14 years 11 months.,Male,Reclaimed,04/06/2017,04/06/2017,Senior,Geriatric,04,06,2017,04,06,2017
55401,Owner Died,Lil Red,Domestic Short Hair,Orange,Cat,5 years 6 months.,Male,Transfer,04/06/2017,04/18/2017,Adult,Adult,04,18,2017,04,06,2017
55401,Owner Died,Lil Red,Domestic Short Hair,Orange,Cat,5 years 6 months.,Male,Transfer,04/06/2017,06/29/2017,Adult,Adult,06,29,2017,04,06,2017
55402,Incompatible with owner lifestyle,Stanley,Domestic Long Hair,Buff,Cat,12 years 3 months.,Male,Adoption,04/06/2017,05/05/2017,Senior,Geriatric,05,05,2017,04,06,2017
55404,Stray,Curly Stewart,Akita/German Shepherd Dog,Brown and Black,Dog,8 years 3 months.,Female,Reclaimed,04/06/2017,04/10/2017,Mature,Mature,04,10,2017,04,06,2017
55405,Stray,Roamer,"Schnauzer, Miniature/Poodle",Black and Brown,Dog,4 years 3 months.,Male,Adoption,04/06/2017,05/06/2017,Adult,Adult,05,06,2017,04,06,2017
55409,Police Assist,May,English Bulldog,Brown and White,Dog,8 years 1 month.,Unknown,Reclaimed,04/06/2017,04/07/2017,Mature,Mature,04,07,2017,04,06,2017
55410,Stray,Monte,Border Collie,Black and White,Dog,7 years 3 months.,Male,Reclaimed,04/07/2017,04/07/2017,Mature,Mature,04,07,2017,04,07,2017
55411,Stray,Voldy,Domestic Short Hair,Grey,Cat,37 years 4 months.,Unknown,Transfer,04/07/2017,04/07/2017,Unknown,Unknown,04,07,2017,04,07,2017
55412,Stray,Burrito,Domestic Short Hair,Black and Brown,Cat,37 years 4 months.,Unknown,Transfer,04/07/2017,04/07/2017,Unknown,Unknown,04,07,2017,04,07,2017
55415,Stray,Birdy,Domestic Short Hair,Brown and Black,Cat,3 years 9 months.,Unknown,Adoption,04/07/2017,04/19/2017,Adult,Adult,04,19,2017,04,07,2017
55416,Stray,Neddy,Domestic Short Hair,Grey and White,Cat,3 years 9 months.,Unknown,Adoption,04/07/2017,04/19/2017,Adult,Adult,04,19,2017,04,07,2017
55419,Stray,Otter(Shakeypudding),Domestic Short Hair,Black,Cat,3 years 3 months.,Female,Foster,03/31/2017,04/07/2017,Adult,Adult,04,07,2017,03,31,2017
